City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,Owando,CG,-0.4819,15.8999,81.37,46,90,2.68,overcast clouds
700,Riachao Das Neves,BR,-11.7461,-44.91,79.52,73,100,2.01,overcast clouds
701,Port Blair,IN,11.6667,92.75,78.84,89,20,2.3,mist
702,Odesskoye,RU,54.2111,72.9651,1.94,86,98,7.09,overcast clouds
703,Takhtamygda,RU,54.1,123.5667,-8.0,95,68,3.78,broken clouds
704,Souillac,MU,-20.5167,57.5167,80.37,89,75,21.85,light rain
705,Ascoli Piceno,IT,42.8548,13.5749,51.37,86,84,2.04,broken clouds
706,Muzaffarabad,PK,34.37,73.4711,47.55,63,100,3.78,overcast clouds
707,Soyo,AO,-6.1349,12.3689,78.17,84,87,9.01,overcast clouds
708,Solenzo,BF,12.1833,-4.0833,80.69,9,14,7.52,few clouds
709,Praya,CV,14.9215,-23.5087,75.74,50,0,18.41,clear sky
710,Mattru,SL,7.6244,-11.8332,79.36,72,37,6.55,scattered clouds
711,Valparaiso,CL,-33.0393,-71.6273,82.63,60,0,6.91,clear sky
712,Tezu,IN,27.9167,96.1667,54.16,96,100,1.95,overcast clouds
713,Kahului,US,20.8947,-156.47,78.06,76,20,6.91,few clouds
714,Tinskoy,RU,56.1525,96.9161,22.3,74,100,12.64,overcast clouds
715,Tevriz,RU,57.509,72.4042,15.4,92,100,4.56,overcast clouds
716,Ambulu,ID,-8.345,113.6058,75.81,89,90,2.06,overcast clouds
717,Pisco,PE,-13.7,-76.2167,68.05,88,75,9.22,mist
718,Gunjur,GM,13.2019,-16.7339,84.27,42,0,8.05,clear sky
719,Vardo,NO,70.3705,31.1107,26.74,79,100,27.96,overcast clouds
720,Dunedin,NZ,-45.8742,170.5036,56.8,72,46,1.01,scattered clouds
721,Saquarema,BR,-22.92,-42.5103,87.82,84,48,11.86,scattered clouds
722,Buritica,CO,6.7187,-75.9073,77.25,79,78,4.5,broken clouds
723,Sobolevo,RU,54.4299,31.8996,26.46,97,100,9.73,snow
724,Yunyang,CN,33.4474,112.7142,32.67,48,98,4.5,light snow
725,Garmsar,IR,35.2182,52.3409,43.59,51,0,9.75,clear sky
726,Rosetta,EG,31.4044,30.4164,57.02,72,0,10.31,clear sky
727,Nanyang,CN,32.9947,112.5328,34.79,43,100,7.58,light snow
728,Vetluzhskiy,RU,58.3902,45.4654,12.7,97,100,3.96,overcast clouds
729,Bathsheba,BB,13.2167,-59.5167,83.01,57,20,14.97,few clouds
730,Estevan,CA,49.1334,-102.9842,34.14,100,100,5.88,fog
731,Makasar,ID,-5.14,119.4221,75.25,100,20,2.3,few clouds
732,Karpokhorion,GR,39.3333,22.0167,46.08,80,86,1.1,overcast clouds
733,Vila Do Maio,CV,15.1333,-23.2167,75.99,84,0,11.95,clear sky
734,Sitka,US,57.0531,-135.33,44.49,70,100,13.8,light rain
735,Prainha,BR,-1.8,-53.48,80.8,83,99,3.67,heavy intensity rain
736,Segou,ML,13.4317,-6.2157,79.74,9,0,8.34,clear sky
737,Banda Aceh,ID,5.5577,95.3222,78.69,78,96,4.29,overcast clouds
738,Piacabucu,BR,-10.4056,-36.4344,81.84,67,100,12.57,overcast clouds
739,Wakkanai,JP,45.4094,141.6739,24.08,73,100,24.54,light snow
740,Linhares,BR,-19.3911,-40.0722,79.83,75,97,9.15,overcast clouds
